512	0.00515915	26.9386
512	0.0190247	96.7069
512	0.0397804	196.505
512	0.0657095	313.259
512	0.175861	704.789
512	0.266474	897.038
512	0.361496	960.284
512	0.391766	948.914
512	0.441349	894.689
512	0.446349	886.703
512	0.564146	492.877
512	0.56727	474.981
512	0.572356	444.266
512	0.572451	444.094
512	0.604132	230.621
512	0.609756	205.451
512	0.610904	201.102
512	0.612525	195.518
512	0.613296	192.698
512	0.619842	172.084
512	0.635562	133.046
512	0.640062	124.713
512	0.640318	123.905
512	0.643914	117.393
512	0.811062	13.7125
512	0.811948	13.6495
512	0.843528	10.3166
512	0.865883	8.94968
512	0.925153	7.48246
512	0.945004	7.33745
