0.5505159150059191	0.3	0
0.5519024741238949	0.3	0
0.5539780362264481	0.3	0
0.5565709538775252	0.3	0
0.5641464172912782	0.325	0.04330127018922195
0.5672695325116448	0.325	0.04330127018922195
0.5675861235149378	0.35	0.05000000000000002
0.5724505926942517	0.425	0.04330127018922193
0.5766473783270124	0.425	0.04330127018922193
0.5861496341615682	0.6000000000000001	0.1224744871391589
0.589176619545646	0.625	0.1089724735885169
0.5941348533419233	0.65	0.1118033988749895
0.5946349200761479	0.65	0.1118033988749895
0.6072356491861326	0.7999999999999999	0.1224744871391589
0.6097556205861673	0.825	0.1299038105676658
0.6104131937255943	0.825	0.1299038105676658
0.6109035598280564	0.825	0.1299038105676658
0.6112525343198559	0.825	0.1299038105676658
0.6132963099618162	0.9	0.07071067811865474
0.6143914263240099	0.9	0.07071067811865474
0.6198420239381081	0.925	0.08291561975888498
0.6311062104757096	0.975	0.04330127018922193
0.6311947750299549	0.975	0.04330127018922193
0.6343528118853778	0.975	0.04330127018922193
0.635562094509897	0.975	0.04330127018922193
0.6365882755063468	0.975	0.04330127018922193
0.6400621454922257	0.975	0.04330127018922193
0.6403178526380329	0.975	0.04330127018922193
0.6425153159165858	0.975	0.04330127018922193
0.6445003844980688	0.975	0.04330127018922193
