128	0.00515915	0.113199
128	0.0190247	0.383939
128	0.0397804	0.810832
128	0.0657095	1.25799
128	0.175861	2.77078
128	0.266474	3.54205
128	0.361496	3.77723
128	0.391766	3.76793
128	0.441349	3.53664
128	0.446349	3.52298
128	0.564146	2.08921
128	0.56727	2.00642
128	0.572356	1.90025
128	0.572451	2.04326
128	0.604132	1.21429
128	0.609756	1.06613
128	0.610904	1.05915
128	0.612525	1.02205
128	0.613296	1.03788
128	0.619842	0.985608
128	0.635562	0.74265
128	0.640062	0.696963
128	0.640318	0.787251
128	0.643914	0.622996
128	0.811062	0.163554
128	0.811948	0.169958
128	0.843528	0.154892
128	0.865883	0.143446
128	0.925153	0.135424
128	0.945004	0.136208
