128	0.00515915	1.28826
128	0.0190247	4.42771
128	0.0397804	8.91746
128	0.0657095	14.1572
128	0.175861	31.6887
128	0.266474	40.1286
128	0.361496	43.0578
128	0.391766	42.444
128	0.441349	40.1546
128	0.446349	39.7822
128	0.564146	23.0771
128	0.56727	22.4509
128	0.572356	21.1079
128	0.572451	21.092
128	0.604132	13.1913
128	0.609756	11.6616
128	0.610904	11.4332
128	0.612525	11.1816
128	0.613296	10.9835
128	0.619842	9.95707
128	0.635562	7.60255
128	0.640062	7.14212
128	0.640318	7.1552
128	0.643914	6.75389
128	0.811062	1.44907
128	0.811948	1.45033
128	0.843528	1.33047
128	0.865883	1.22593
128	0.925153	1.15604
128	0.945004	1.17498
