128	0.00515915	0.120629
128	0.0190247	0.38661
128	0.0397804	0.772897
128	0.0657095	1.2223
128	0.175861	2.77572
128	0.266474	3.51373
128	0.361496	3.99663
128	0.391766	3.74112
128	0.441349	3.56691
128	0.446349	3.51164
128	0.564146	2.09117
128	0.56727	2.03249
128	0.572356	2.08393
128	0.572451	1.90351
128	0.604132	1.20005
128	0.609756	1.05994
128	0.610904	1.06231
128	0.612525	1.02219
128	0.613296	1.01436
128	0.619842	0.905615
128	0.635562	0.702463
128	0.640062	0.661671
128	0.640318	0.655129
128	0.643914	0.64434
128	0.811062	0.172671
128	0.811948	0.17314
128	0.843528	0.158918
128	0.865883	0.152021
128	0.925153	0.146708
128	0.945004	0.13406
