128	0.00515915	0.113022
128	0.0190247	0.383762
128	0.0397804	0.804297
128	0.0657095	1.26322
128	0.175861	2.7841
128	0.266474	3.54766
128	0.361496	4.00653
128	0.391766	3.74851
128	0.441349	3.54862
128	0.446349	3.5133
128	0.564146	2.08987
128	0.56727	2.02305
128	0.572356	2.03251
128	0.572451	1.93123
128	0.604132	1.20871
128	0.609756	1.06454
128	0.610904	1.08395
128	0.612525	1.01881
128	0.613296	1.04118
128	0.619842	0.906378
128	0.635562	0.695245
128	0.640062	0.66337
128	0.640318	0.660205
128	0.643914	0.621763
128	0.811062	0.161486
128	0.811948	0.165602
128	0.843528	0.161922
128	0.865883	0.146173
128	0.925153	0.141144
128	0.945004	0.136666
