64	0.00515915	0.102749
64	0.0190247	0.321101
64	0.0397804	0.576135
64	0.0657095	0.907425
64	0.175861	2.01362
64	0.266474	2.83069
64	0.361496	2.74047
64	0.391766	2.71397
64	0.441349	2.58543
64	0.446349	2.54684
64	0.564146	1.5747
64	0.56727	1.56751
64	0.572356	1.50384
64	0.572451	1.50707
64	0.604132	1.033
64	0.609756	0.975281
64	0.610904	0.945134
64	0.612525	0.943812
64	0.613296	0.922076
64	0.619842	0.820958
64	0.635562	0.672649
64	0.640062	0.632653
64	0.640318	0.660906
64	0.643914	0.663974
64	0.811062	0.193977
64	0.811948	0.184594
64	0.843528	0.172622
64	0.865883	0.170513
64	0.925153	0.167098
64	0.945004	0.164437
