64	0.00515915	0.00968227
64	0.0190247	0.0282529
64	0.0397804	0.0556614
64	0.0657095	0.0808741
64	0.175861	0.183727
64	0.266474	0.228976
64	0.361496	0.243234
64	0.391766	0.242799
64	0.441349	0.241356
64	0.446349	0.242684
64	0.564146	0.146106
64	0.56727	0.147534
64	0.572356	0.135314
64	0.572451	0.135344
64	0.604132	0.0988046
64	0.609756	0.0911871
64	0.610904	0.0912863
64	0.612525	0.0869926
64	0.613296	0.0865118
64	0.619842	0.0795324
64	0.635562	0.0657722
64	0.640062	0.0674234
64	0.640318	0.0658358
64	0.643914	0.0596979
64	0.811062	0.023693
64	0.811948	0.0225335
64	0.843528	0.0216964
64	0.865883	0.0213988
64	0.925153	0.0208672
64	0.945004	0.0228017
