64	0.00515915	0.00945418
64	0.0190247	0.0275993
64	0.0397804	0.0510098
64	0.0657095	0.0805622
64	0.175861	0.176684
64	0.266474	0.240732
64	0.361496	0.243195
64	0.391766	0.255263
64	0.441349	0.233431
64	0.446349	0.226117
64	0.564146	0.147943
64	0.56727	0.14339
64	0.572356	0.135892
64	0.572451	0.136019
64	0.604132	0.0970946
64	0.609756	0.0896256
64	0.610904	0.0893763
64	0.612525	0.0937483
64	0.613296	0.0858796
64	0.619842	0.0789781
64	0.635562	0.0657389
64	0.640062	0.0685821
64	0.640318	0.0622003
64	0.643914	0.0625784
64	0.811062	0.0252704
64	0.811948	0.0231274
64	0.843528	0.0214429
64	0.865883	0.021171
64	0.925153	0.0205753
64	0.945004	0.0205801
