256	0.00515915	1.70849
256	0.0190247	6.0845
256	0.0397804	12.307
256	0.0657095	19.7023
256	0.175861	44.2816
256	0.266474	56.2531
256	0.361496	60.2651
256	0.391766	59.6355
256	0.441349	56.2407
256	0.446349	55.6024
256	0.564146	31.3403
256	0.56727	30.2698
256	0.572356	28.3614
256	0.572451	28.3435
256	0.604132	15.821
256	0.609756	14.1739
256	0.610904	13.8388
256	0.612525	13.4083
256	0.613296	13.1504
256	0.619842	11.7239
256	0.635562	9.09942
256	0.640062	8.61339
256	0.640318	8.54755
256	0.643914	8.08968
256	0.811062	1.36713
256	0.811948	1.39932
256	0.843528	1.19283
256	0.865883	1.06881
256	0.925153	0.982227
256	0.945004	1.00575
