256	0.00515915	1.73465
256	0.0190247	6.08256
256	0.0397804	12.4586
256	0.0657095	19.8999
256	0.175861	44.5964
256	0.266474	56.8738
256	0.361496	60.8377
256	0.391766	59.993
256	0.441349	56.6635
256	0.446349	56.1199
256	0.564146	31.5683
256	0.56727	30.5417
256	0.572356	28.6905
256	0.572451	28.6243
256	0.604132	15.963
256	0.609756	14.2619
256	0.610904	13.979
256	0.612525	13.5272
256	0.613296	13.2478
256	0.619842	11.8537
256	0.635562	9.16611
256	0.640062	8.65212
256	0.640318	8.57985
256	0.643914	8.12225
256	0.811062	1.43867
256	0.811948	1.41276
256	0.843528	1.16794
256	0.865883	1.11702
256	0.925153	1.00154
256	0.945004	0.977123
