256	0.00515915	19.5107
256	0.0190247	69.1113
256	0.0397804	140.913
256	0.0657095	224.248
256	0.175861	503.869
256	0.266474	639.235
256	0.361496	684.128
256	0.391766	675.653
256	0.441349	635.994
256	0.446349	630.513
256	0.564146	352.735
256	0.56727	340.591
256	0.572356	318.777
256	0.572451	318.622
256	0.604132	176.012
256	0.609756	157.167
256	0.610904	154.15
256	0.612525	148.75
256	0.613296	145.946
256	0.619842	130.144
256	0.635562	100.536
256	0.640062	94.331
256	0.640318	93.9142
256	0.643914	88.7936
256	0.811062	13.2461
256	0.811948	13.1427
256	0.843528	10.9966
256	0.865883	9.82872
256	0.925153	8.71298
256	0.945004	8.60064
