256	0.00515915	1.73429
256	0.0190247	6.05417
256	0.0397804	12.3798
256	0.0657095	19.6595
256	0.175861	44.3542
256	0.266474	56.2707
256	0.361496	60.2845
256	0.391766	59.6703
256	0.441349	56.1459
256	0.446349	55.6529
256	0.564146	31.363
256	0.56727	30.3783
256	0.572356	28.3512
256	0.572451	28.3258
256	0.604132	15.8357
256	0.609756	14.116
256	0.610904	13.8489
256	0.612525	13.3908
256	0.613296	13.1588
256	0.619842	11.7776
256	0.635562	9.09303
256	0.640062	8.54306
256	0.640318	8.54639
256	0.643914	8.08926
256	0.811062	1.40367
256	0.811948	1.37338
256	0.843528	1.15069
256	0.865883	1.09976
256	0.925153	1.0031
256	0.945004	0.961844
