32	0.00515915	0.0123523
32	0.0190247	0.0261097
32	0.0397804	0.0454389
32	0.0657095	0.0642323
32	0.175861	0.135919
32	0.266474	0.181013
32	0.361496	0.183302
32	0.391766	0.19411
32	0.441349	0.17373
32	0.446349	0.173343
32	0.564146	0.119428
32	0.56727	0.115595
32	0.572356	0.112409
32	0.572451	0.116138
32	0.604132	0.0892753
32	0.609756	0.086347
32	0.610904	0.0840847
32	0.612525	0.0901423
32	0.613296	0.0824808
32	0.619842	0.0773441
32	0.635562	0.0667365
32	0.640062	0.0706319
32	0.640318	0.0642127
32	0.643914	0.0657713
32	0.811062	0.029471
32	0.811948	0.0310262
32	0.843528	0.0276685
32	0.865883	0.0269032
32	0.925153	0.0285843
32	0.945004	0.0268534
