32	0.00515915	0.00130572
32	0.0190247	0.00239947
32	0.0397804	0.00403587
32	0.0657095	0.0060733
32	0.175861	0.0124243
32	0.266474	0.0156951
32	0.361496	0.0171753
32	0.391766	0.0171528
32	0.441349	0.0165994
32	0.446349	0.0164686
32	0.564146	0.0120386
32	0.56727	0.0132617
32	0.572356	0.0112847
32	0.572451	0.0113292
32	0.604132	0.00928251
32	0.609756	0.00937933
32	0.610904	0.0090926
32	0.612525	0.00869807
32	0.613296	0.00903013
32	0.619842	0.00824761
32	0.635562	0.00737132
32	0.640062	0.0103935
32	0.640318	0.00726308
32	0.643914	0.00686271
32	0.811062	0.00379114
32	0.811948	0.00377534
32	0.843528	0.00368252
32	0.865883	0.00359125
32	0.925153	0.00346923
32	0.945004	0.00343321
