32	0.00515915	0.00151871
32	0.0190247	0.0026362
32	0.0397804	0.00426744
32	0.0657095	0.00617918
32	0.175861	0.0126211
32	0.266474	0.0167993
32	0.361496	0.0174202
32	0.391766	0.0174292
32	0.441349	0.0168974
32	0.446349	0.0168179
32	0.564146	0.0135356
32	0.56727	0.0119922
32	0.572356	0.0116866
32	0.572451	0.0117733
32	0.604132	0.00950744
32	0.609756	0.0103471
32	0.610904	0.00914795
32	0.612525	0.00912502
32	0.613296	0.0093158
32	0.619842	0.00840487
32	0.635562	0.00753453
32	0.640062	0.0126803
32	0.640318	0.00727752
32	0.643914	0.00726316
32	0.811062	0.00408206
32	0.811948	0.00397824
32	0.843528	0.00390649
32	0.865883	0.00381769
32	0.925153	0.00373504
32	0.945004	0.00378778
